cod_unidad	glosa_reng	cve_debe_haber	monto_mo	factor_conv_mo_mn	nro_centro	cod_moneda	cod_movimiento	fecha_dia	nom_movimiento	nom_moneda	nom_persona	exponente_escala	monto_mn	compute_0015	compute_0016	nro_afectable	glosa_comprob	cve_tipo_comprob	nro_comprob	nro_aprobacion	nro_reng	nom_centro	fecha_hora	cod_mayor	nom_mayor	cod_tipo_cuenta	desc_tipo_cuenta	cod_persona	cod_moneda
D0003	"""""                                                                                                                                                                                                                                                             "	H	173892,87	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	173892,87	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:660 DA:8 No.DOC:1712.1.1(TDJ - CBBA Registro planilla de haberes de Personal de Planta -CM fuente 41-111 correspondiente al mes de diciembre 2021 según documentacion adjunta
)                                                                                 "	J	0485202	1188	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	2000,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	2000,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:291 DA:1 No.DOC:1501.1.1(REGISTRO DE PAGO SUBSIDIO ABC LACTANCIA REGIONAL POTOSÍ DE LA ADMINISTRADORA BOLIVIANA DE CARRETERAS  CORRESPONDIENTE LA MES DE DICIEMBRE 2021 PLANILLA N° 120206 NOTA INTERNA NI/GNA/SAA/ARH/2021-0928 Y DOCUMENTACIÓN DE RESPALDO ADJ	J	0485203	1189	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	5819,61	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	5819,61	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:86 DA:3 No.DOC:3526.1.1(SERNAP-PN SAJAMA FUNDESNAP/SE PROCEDE CON EL PAGO DE  SUELDOS Y SALARIOS DEL PERSONAL EVENTUAL DEL SAJAMA,
CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021, SEGUN CITE: NI/PN SAJAMA N° 0204/2021 -E-SERNAP/2021-10678, INF/DA/RRHH N° 0955/"	J	0485204	1190	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	51531,19	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	51531,19	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:660 DA:1 No.DOC:3241.1.1(DAF- REGISTRO PAGO DE PLANILLA MENSUAL DE HABERES DEL PERSONAL DE PLANTA DEL TRIBUNAL AGROAMBIENTAL, CORREPSONDIENTE AL MES DE DICIEMBRE GESTION 2021, SEGUN DOCUMENTACION DE RESPALDO ADJUNTA (SSS))                                  	J	0485205	1191	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	14000,89	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	14000,89	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:226 DA:1 No.DOC:298.1.1(Pago de Haberes al Personal Discapacitado del SEA correspondiente al mes de Diciembre de 2021, según Informe Interno de Recursos Humanos SEA/UAA/RR.HH./II 176/2021 y documentación autorizada adjunta. )                               	J	0485206	1192	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	20000,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	20000,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:291 DA:1 No.DOC:1497.1.1(REGISTRO DE PAGO SUBSIDIO ABC LACTANCIA Y SUBSIDIO NATALIDAD  REGIONAL LA PAZ DE LA ADMINISTRADORA BOLIVIANA DE CARRETERAS  CORRESPONDIENTE LA MES DE DICIEMBRE 2021 PLANILLA N° 120202 NOTA INTERNA NI/GNA/SAA/ARH/2021-0928 Y DOCUMEN	J	0485207	1193	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	8013,22	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	8013,22	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:86 DA:3 No.DOC:3534.1.1(SERNAP-RB-EBB FUNDESNAP/ SE PROCEDE CON EL PAGO DE SUELDOS Y SALARIOSPOR AL PERSONAL EVENTUAL DE LA RB EBB CORRESPONDIENTE AL MES DE DICIEMBRE/2021, SEGUN CITE: INF/DA/RRHH N° 0961/2021 Y DEMAS DOCUMENTACION ADJUNTO)                	J	0485208	1194	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	22272,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	22272,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:226 DA:1 No.DOC:301.1.1(Pago de Planilla Extraordinaria de Vacaciones no utilizadas a Ex- Servidora pública del SEA Rocío Mabel Rodríguez Velásquez según informe de Recursos Humanos SEA/UAA/RR.HH./II-179/2021 y documentación autorizada adjunta. )          	J	0485209	1195	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:37	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	136,47	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	136,47	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:660 DA:7 No.DOC:1862.1.1(TDJ-LP, PAGO DE HABERES MENSUAL DEL PERSONAL DE PLANTA DEL TRIBUNAL DEPARTAMENTAL - LA PAZ MES DE DICIEMBRE/2021
SEGUN PLANILLA EXTRAORDINARIA EGA Nº 7302, DOCUMENTOS ADJUNTOS)                                                       "	J	0485210	1196	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:37	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	4741,20	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	4741,20	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:41 DA:9 No.DOC:37.1.1(PAGO DE HONORARIOS DE CONSULTORES EN LINEA SR. RAMIRO JAIME AVILES NOVILLO -  DEL MES DE DICIEMBRE SEGUN  ADENDA N° 1 AL CONTRATO -009/2021 PROGRAMA DE DINAMIZACION TURISTICA DEL DESTINO SALAR DE UYUNI Y LAGUNAS DE COLORES SE ADJUNTA 	J	0485211	1197	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:37	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	209382,92	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	209382,92	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:206 DA:1 No.DOC:2748.1.1(111-1 DEVENGADO PARA PAGO DE SUELDOS AL PERSONAL PERMANENTE DE LA DIRECCIÓN DE CUENTAS NACIONALES - DCN (ACT. 01 - LA PAZ) CORRESPONDIENTE AL MES DE DICIEMBRE 2021, SEGÚN PLANILLA N° 347 DEBIDAMENTE PROCESADA POR LA URHyC Y DEMÁS D	J	0485212	1198	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:37	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	1348105,55	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	1348105,55	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:660 DA:9 No.DOC:1696.1.1(TDJ-ORU  REGISTRO POR PAGO DE PLANILLA MENSUAL AL PERSONAL DE PLANTA DEL TRIBUNAL DEPARTAMENTAL DE JUSTICIA ÓRGANO JUDICIAL DISTRITO ORURO, CORRESPONDIENTE AL MES DE DICIEMBRE GESTIÓN 2021 S/G PLANILLA ADJUNTAS)                    	J	0485213	1199	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:37	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	3798,86	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	3798,86	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:35 DA:3 No.DOC:417.2.1(PLANILLA EXTRAORDINARIA 9 Nº.3187, (C.P. UCF/253), CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021 , PAGO HABERES PERSONAL EVENTUAL ( MORALES JALDIN ROSARIO SAOLARES) DE LA UNIDAD DE COORDINACIÓN DE PROGRAMAS Y PROYECTOS, SEGUN INFORME M	J	0485214	1200	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:38	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	1214,58	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	1214,58	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:35 DA:3 No.DOC:339.4.1(PLANILLA EXTRAORDINARIA 7 Nº.3185, (C.P. UCF/174), CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021 , PAGO HABERES PERSONAL EVENTUAL ( JANCO DANIELA) DE LA UNIDAD DE COORDINACIÓN DE PROGRAMAS Y PROYECTOS, SEGUN INFORME MEFP/UCPP/UAF/INF N	J	0485215	1201	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:38	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	4000,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	4000,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:291 DA:1 No.DOC:1498.1.1(REGISTRO DE PAGO SUBSIDIO ABC LACTANCIA  REGIONAL SANTA  CRUZ DE LA ADMINISTRADORA BOLIVIANA DE CARRETERAS  CORRESPONDIENTE LA MES DE DICIEMBRE 2021 PLANILLA N° 120203 NOTA INTERNA NI/GNA/SAA/ARH/2021-0928 Y DOCUMENTACIÓN DE RESPAL	J	0485216	1202	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:38	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	1163,92	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	1163,92	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:86 DA:3 No.DOC:3544.1.1(SERNAP-UNIDAD CENTRAL-FUNDESNAP- SE PROCEDE EL PAGO DE SUELDOS Y SALARIOS DEL PERSONAL EVENTUAL DE UNIDAD CENTRAL, CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021, SEGUN CITE: INF/DA/RRHH N° 0975/32021 -E-SERNAP/2021-13090 Y DEMAS DOCUM	J	0485217	1203	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:38	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	140416,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	140416,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:46 DA:5 No.DOC:2158.1.1(Liquidacion de planillas # 9665 por concepto de pago de honorarios profesionales del mes de diciembre 2021 a los consultores de linea del Programa BID 2822/BL-BO, conforme documentacion ajunta.  )                                    	J	0485218	1204	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:38	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	257405,75	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	257405,75	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:213 DA:1 No.DOC:486.1.1(PAGO DE PLANILLA AL PERSONAL DE PLANTA CORRESPONDIENTE AL MES DE DICIEMBRE AL PERSONAL DEL SENAMHI DE ACUERDO AL INFORME TECNICO EMITIDO POR RECURSOS HUMANOS SNMH/RR.HH/087/2021 Y PLANILLA N°213232 HR3247 )                          	J	0485219	1205	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:39	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	2749,50	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	2749,50	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:213 DA:1 No.DOC:493.1.1(PAGO DE PLANILLA DE SALARIOS A LOS OBSERVADORES DE CAMPO CORRESPONDIENTE AL MES DE DICIEMBRE DE LA REGIONAL DE
TRINIDAD  DE ACUERDO AL INFORME TECNICO EMITIDO POR RECURSOS HUMANOS SNMH/RR.HH/090/2021 Y PLANILLA N°213230 HR3245)     "	J	0485220	1206	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:39	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	562990,72	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	562990,72	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:681 DA:1 No.DOC:6511.1.1(PAGO DE LA PLANILLA DE HABERES AL PERSONAL PERMANENTE DE LA FISCALIA DEPARTAMENTAL DE BENI CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021.)                                                                                               	J	0485221	1207	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:39	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	130080,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	130080,00	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:78 DA:2 No.DOC:417.1.1(PAGO PLLA. DICIEMBRE/2021, PAGO DE HONORARIOS PROFESIONALES AL PERSONAL DEL PER II, SEGÚN PLLA. 70025 Y OTROS DOCUM. ADJUNTOS.
)                                                                                                         "	J	0485222	1208	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:39	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	2802,87	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	2802,87	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:35 DA:3 No.DOC:449.2.1(PLANILLA EXTRAORDINARIA 12 Nº.3192, (C.P. UCF/277), CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021, PAGO HABERES PERSONAL EVENTUAL ( PAUCARA IBAÑEZ CRISTIAN RAMIRO) DE LA UNIDAD DE COORDINACIÓN DE PROGRAMAS Y PROYECTOS, SEGUN INFORME ME	J	0485223	1209	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:39	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	2000,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	2000,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:291 DA:1 No.DOC:1503.1.1(REGISTRO DE PAGO SUBSIDIO ABC LACTANCIA REGIONAL CHUQUISACA   DE LA ADMINISTRADORA BOLIVIANA DE CARRETERAS  CORRESPONDIENTE LA MES DE DICIEMBRE 2021 PLANILLA N° 120208 NOTA INTERNA NI/GNA/SAA/ARH/2021-0928 Y DOCUMENTACIÓN DE RESPAL	J	0485224	1210	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	3171,63	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	3171,63	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:595 DA:1 No.DOC:844.4.1(PAGO A PEDRO RAMIREZ CARBALLO, POR SERVICIO DE CONSULTORIA INDIVIDUAL DE LINEA, MES DICIEMBRE 2021 "CONSULTORIA 5, ANALISTA DE ATENCIÓN AL CIUDADANO PARA OFICINAS DE LA RENTA DIGNIDAD Y GASTOS FUNERALES", DE ACUERDO A CONTRATO N° 53	J	0485225	1211	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	4000,00	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	4000,00	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:291 DA:1 No.DOC:1502.1.1(REGISTRO DE PAGO SUBSIDIO ABC LACTANCIA REGIONAL ORURO   DE LA ADMINISTRADORA BOLIVIANA DE CARRETERAS  CORRESPONDIENTE LA MES DE DICIEMBRE 2021 PLANILLA N° 120207 NOTA INTERNA NI/GNA/SAA/ARH/2021-0928 Y DOCUMENTACIÓN DE RESPALDO AD	J	0485226	1212	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	1538422,57	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	1538422,57	-5505904137,78	-5505904137,78	006644	"DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:660 DA:10 No.DOC:2118.1.1(TDJ.-PTS. REGISTRO DE PLANILLA DE PAGO MENSUAL AL PERSONAL DE PLANTA DEL TRIBUNAL DEPARTAMENTAL DE JUSTICIA, CORRESPONDIENTE AL MES DE DICIEMBRE 2021 SEGÚN PLANILLA N°10320 Y DOCUMENTACION ADJUNTA. (ELM)
)                         "	J	0485227	1213	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	6446,36	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	6446,36	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:35 DA:3 No.DOC:369.3.1(PLANILLA EXTRAORDINARIA Nº.3179, (C.P. UCF/200), CORRESPONDIENTE AL MES DE DICIEMBRE DE 2021 , PAGO HABERES PERSONAL EVENTUAL (PATTZI  IPORRE JANINA MONICA) DE LA UNIDAD DE COORDINACIÓN DE PROGRAMAS Y PROYECTOS, SEGUN INFORME MEFP/UC	J	0485228	1214	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	585159,78	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	585159,78	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:212 DA:1 No.DOC:1410.1.1(PAGO DE PLANILLA DE SUELDOS AL PERSONAL EVENTUAL DEL INRA NACIONAL, CORRESPONDIENTE AL MES DE DICIEMBRE - 2021 MODALIDAD: FORTALECIMIENTO INSTITUCIONAL  SEGÚN HOJA DE RUTA Nº  27555/2021, SOLICITUD DE PAGO DGAF-UGRH-CI Nº  1252/202	J	0485229	1215	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:40	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
D0003	"""""                                                                                                                                                                                                                                                             "	H	7698,60	1,00000000000	1	69 	3910      	7/1/2022	BCO.UNION-CUENTA CORRIENTE Y DE ENCAJE            	BOLIVIANOS                    	BANCO UNION S.A.                                                                                                        	0	7698,60	-5505904137,78	-5505904137,78	006644	DOCUMENTO CONVERTIDO DE LA GESTIÓN 2021 ENT:213 DA:1 No.DOC:490.1.1(PAGO DE PLANILLA DE SALARIOS A LOS OBSERVADORES DE CAMPO CORRESPONDIENTE AL MES DE DICIEMBRE DE LA DREGIONAL DE POTOSI DE ACUERDO AL INFORME TECNICO EMITIDO POR RECURSOS HUMANOS SNMH/RR.HH/090/2021 Y PLANILLA N°213226 HR3245)       	J	0485230	1216	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:23:41	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	913   	69 
